Price,Close,High,Low,Open,Volume,Adj Close
Ticker,MDT,MDT,MDT,MDT,MDT,
Date,,,,,,
2015-01-02,55.9660758972168,56.830327160135965,55.6001368598286,56.16072697552689,6029800,55.9660758972168
2015-01-05,55.732505798339844,55.93493867049833,55.35098535561283,55.67021601908478,11258700,55.732505798339844
2015-01-06,55.45221710205078,56.425472791316544,55.179706697112636,56.05952770170761,12838800,55.45221710205078
2015-01-07,56.838130950927734,56.915990216228934,55.67801185918068,55.84151809839755,8104100,56.838130950927734
2015-01-08,58.20066833496094,58.224025512276135,57.3909191931193,57.3909191931193,7608400,58.20066833496094
2015-01-09,57.928192138671875,58.27077417479412,57.72575324895244,58.107267897041616,8790600,57.928192138671875
2015-01-12,57.98268508911133,58.19290571585256,57.694599250713246,57.97489737988931,7294000,57.98268508911133
2015-01-13,56.67461013793945,58.698980216613506,56.47995905460003,58.30189034332279,9508300,56.67461013793945
2015-01-14,55.88042449951172,56.417663333773326,55.600132434113284,55.89599991109325,8702300,55.88042449951172
2015-01-15,55.9816780090332,56.37876806144574,55.65466546717926,56.28533336079505,13290200,55.9816780090332
2015-01-16,56.65125274658203,56.72132428498802,55.47555854432918,55.81814635061522,8832000,56.65125274658203
2015-01-20,56.21522903442383,57.0327659393592,55.75585534099044,56.79140050316739,10524900,56.21522903442383
2015-01-21,56.88484573364258,57.02499478831126,55.65465507630775,55.966092139765955,10793800,56.88484573364258
2015-01-22,58.76906967163086,58.77685143954888,56.81477073337412,56.81477073337412,17866600,58.76906967163086
2015-01-23,59.913597106933594,60.25618489180658,58.76126609645415,59.057133585030385,23255300,59.913597106933594
2015-01-26,58.854705810546875,59.898038832114985,58.37976257493345,59.85132446736489,34907400,58.854705810546875
2015-01-27,58.597755432128906,58.87026572187141,58.09944920509151,58.410886141780786,9927200,58.597755432128906
2015-01-28,57.157344818115234,58.792412668749456,57.157344818115234,58.27853097668416,12731800,57.157344818115234
2015-01-29,56.845916748046875,57.133996614002484,56.14517150333691,56.93156371908259,11889900,56.845916748046875
2015-01-30,55.59235763549805,56.77583375847092,55.44442089252129,56.713543978240665,15810900,55.59235763549805
2015-02-02,56.65125274658203,56.66682221946793,55.210835923311514,55.265337988831604,9912300,56.65125274658203
2015-02-03,58.23181915283203,58.247388625869235,56.94712080705451,57.21184937092439,9746400,58.23181915283203
2015-02-04,57.71794509887695,58.46540464974062,57.60115918489862,58.12282273493673,7378300,57.71794509887695
