Price,Close,High,Low,Open,Volume,Adj Close
Ticker,CSCO,CSCO,CSCO,CSCO,CSCO,
Date,,,,,,
2015-01-02,20.055145263671875,20.425595406686227,19.888078534939094,20.236738389535052,22926500,20.055145263671875
2015-01-05,19.6556339263916,19.93892006371176,19.6120519765905,19.844490889456637,29460600,19.6556339263916
2015-01-06,19.64837646484375,20.105991936515274,19.64111395870542,19.713750103653968,47297600,19.64837646484375
2015-01-07,19.82996940612793,19.902606935818913,19.597530419473298,19.713749912800612,27570800,19.82996940612793
2015-01-08,19.98250961303711,20.403805649190872,19.953454045156153,20.004301288947826,40907000,19.98250961303711
2015-01-09,20.185897827148438,20.38928129474145,19.938931000403237,20.09873249429003,33619600,20.185897827148438
2015-01-12,20.3747501373291,20.48370713173653,20.207684777891455,20.33843206282378,38648400,20.3747501373291
2015-01-13,20.41106605529785,20.846889800960803,20.265791011595034,20.490966082433456,36074200,20.41106605529785
2015-01-14,20.28032112121582,20.374748940651028,20.076936313772595,20.22221137415285,29494400,20.28032112121582
2015-01-15,19.909868240356445,20.48370312636413,19.866286282382905,20.403801715541423,29521100,19.909868240356445
2015-01-16,20.106000900268555,20.17137456822397,19.764604770846642,19.87356180773652,26655100,20.106000900268555
2015-01-20,20.389278411865234,20.53455348427323,20.09146576033004,20.164103296534037,33684200,20.389278411865234
2015-01-21,20.222211837768555,20.47644250653968,20.12052012443838,20.382013299493927,29298500,20.222211837768555
2015-01-22,20.701616287231445,20.70888017849798,19.771858986798883,20.01156185681216,49494700,20.701616287231445
2015-01-23,20.490966796875,20.701615479044047,20.440120945439865,20.599923776173775,21802500,20.490966796875
2015-01-26,20.31663703918457,20.505494043473988,20.120517529547357,20.498230152680684,18370100,20.31663703918457
2015-01-27,19.53942108154297,20.04061852290479,19.365091837905307,19.98977266669118,46110500,19.53942108154297
2015-01-28,19.47404670715332,20.047881658072168,19.466782815761807,19.895342709741662,32381700,19.47404670715332
2015-01-29,19.77185821533203,19.837231848734476,19.35056223643047,19.423199760816026,28095400,19.77185821533203
2015-01-30,19.154443740844727,19.691959233185262,19.11812428399668,19.52489250257548,38419100,19.154443740844727
2015-02-02,19.488574981689453,19.517630547988656,18.827576088284793,19.168970679626497,29417000,19.488574981689453
2015-02-03,19.699216842651367,19.699216842651367,19.386876540588773,19.53941405437087,28044300,19.699216842651367
2015-02-04,19.386884689331055,19.77186127284979,19.328774937925637,19.655641770038955,27696300,19.386884689331055
2015-02-05,19.80091094970703,19.829965124042076,19.306977517003183,19.430460875179147,20548400,19.80091094970703
2015-02-06,19.78638458251953,20.09146105476865,19.71374706332775,19.880813773102478,25482400,19.78638458251953
2015-02-09,19.699216842651367,19.909864083414053,19.655633508332045,19.764589073239996,23681000,19.699216842651367
2015-02-10,19.967979431152344,20.004298886641955,19.72101267560524,19.728276566703162,22250300,19.967979431152344
2015-02-11,19.561214447021484,20.08420222313111,19.539422770141414,20.08420222313111,46213500,19.561214447021484
2015-02-12,21.39893341064453,21.486098721159777,20.948583231744983,21.057538830804834,117439100,21.39893341064453
2015-02-13,21.37714385986328,21.42798971548295,21.14470487106155,21.340824401959473,50656700,21.37714385986328
2015-02-17,21.289979934692383,21.319035502910186,21.086596498950748,21.253661859865876,34217200,21.289979934692383
2015-02-18,21.42072296142578,21.46430491964078,21.15196593608022,21.2028117849053,24503700,21.42072296142578
2015-02-19,21.289979934692383,21.34808968568224,21.159232648603762,21.289979934692383,21477800,21.289979934692383
2015-02-20,21.507892608642578,21.544210683585014,21.181024392377655,21.319035570961262,25985600,21.507892608642578
2015-02-23,21.522424697875977,21.536952485872398,21.36988708025194,21.522424697875977,24026800,21.522424697875977
2015-02-24,21.522424697875977,21.580534464415532,21.377150974250146,21.471578825334632,18479500,21.522424697875977
2015-02-25,21.42072296142578,21.47883270086094,21.29723959194538,21.384404893820857,17368100,21.42072296142578
2015-02-26,21.725799560546875,21.783909300304934,21.442514752407007,21.442514752407007,28305200,21.725799560546875
2015-02-27,21.435256958007812,21.725805739431063,21.340827738141584,21.711277953998433,29135500,21.435256958007812
2015-03-02,21.929187774658203,22.016351705214973,21.311770827190678,21.326298610765374,35981900,21.929187774658203
2015-03-03,21.457046508789062,21.878342546444678,21.406199264816127,21.86381476245241,32990300,21.457046508789062
2015-03-04,21.304502487182617,21.44251363143512,21.144701057563417,21.319030267724017,32866900,21.304502487182617
