Price,Close,High,Low,Open,Volume,Adj Close
Ticker,MS,MS,MS,MS,MS,
Date,,,,,,
2015-01-02,29.324554443359375,29.657875958559416,28.97608457728995,29.5821197551941,7333800,29.324554443359375
2015-01-05,28.407922744750977,29.233646481457207,28.15793163749157,29.1351648734638,12507900,28.407922744750977
2015-01-06,27.58978271484375,28.438235047951633,27.317068989706577,28.38520713835793,16507800,27.58978271484375
2015-01-07,27.983701705932617,28.067032089852095,27.726136378274163,27.976127530032596,9957700,27.983701705932617
2015-01-08,28.400365829467773,28.604900454501372,28.248856238127434,28.248856238127434,8079600,28.400365829467773
2015-01-09,27.93825912475586,28.491266602556184,27.75644706160007,28.468541178338477,7807500,27.93825912475586
2015-01-12,27.551897048950195,27.98369725161564,27.301908826787596,27.976123076921244,9385900,27.551897048950195
2015-01-13,27.294342041015625,28.07461525933623,27.029202479812422,27.801898630781803,12447800,27.294342041015625
2015-01-14,26.673145294189453,26.77920107829305,26.256496332438164,26.771626903629954,15898600,26.673145294189453
2015-01-15,26.195903778076172,26.711031646519704,25.968637998410443,26.514071245921098,17568100,26.195903778076172
2015-01-16,26.430740356445312,26.55194742144959,25.703497966419647,26.029242495456963,27056100,26.430740356445312
2015-01-20,26.324684143066406,26.385289119566597,25.74895131533627,25.75652549249663,19400600,26.324684143066406
2015-01-21,26.30953598022461,26.461045549415033,25.855010162458004,26.27923348842559,15830500,26.30953598022461
2015-01-22,26.915559768676758,26.953439312004743,25.968628981545677,26.195894682299876,18792700,26.915559768676758
2015-01-23,26.627702713012695,27.15040762074554,26.612551469190894,26.771635194613378,10969300,26.627702713012695
2015-01-26,26.597400665283203,26.635277330562037,26.256504898165076,26.42316569315712,9899900,26.597400665283203
2015-01-27,26.256505966186523,26.5367967684163,26.021666008218396,26.248931788744397,9021500,26.256505966186523
2015-01-28,25.656309127807617,26.423641932206955,25.625918963749182,26.423641932206955,14730700,25.656309127807617
2015-01-29,26.11215591430664,26.21092252079909,25.65631494277662,25.815858992995505,11378800,26.11215591430664
2015-01-30,25.686702728271484,26.157738741530885,25.64111747608537,25.800661511487853,11693000,25.686702728271484
2015-02-02,26.150142669677734,26.150142669677734,25.618329158967338,25.800664391734824,12373400,26.150142669677734
