Price,Close,High,Low,Open,Volume,Adj Close
Ticker,TJX,TJX,TJX,TJX,TJX,
Date,,,,,,
2015-01-02,29.464635848999023,29.971898510217123,29.269535843234802,29.763792278440476,5289400,29.464635848999023
2015-01-05,29.135135650634766,29.4559713858232,29.061431484898034,29.23919209286375,6354200,29.135135650634766
2015-01-06,28.99205780029297,29.62071629598646,28.74492959003822,29.26519846179912,6146200,28.99205780029297
2015-01-07,29.586036682128906,29.646734618929596,29.061431195328954,29.0917801637293,6152600,29.586036682128906
2015-01-08,29.74212646484375,29.911214094962453,29.603387811726087,29.698771255955183,8306200,29.74212646484375
2015-01-09,29.37358856201172,29.82448980181712,29.039749970313377,29.82448980181712,8004000,29.37358856201172
2015-01-12,29.221851348876953,29.58170579364374,29.21751483654044,29.43863065664638,7212600,29.221851348876953
2015-01-13,29.11779022216797,29.677077771981075,29.013733801366104,29.468971545954993,8837600,29.11779022216797
2015-01-14,28.714580535888672,28.892337798519893,28.437100056342242,28.593181378929508,7310200,28.714580535888672
2015-01-15,28.302705764770508,29.065769850839335,28.29403604792653,28.8750030023747,7403800,28.302705764770508
2015-01-16,28.940031051635742,28.992059264555078,28.224658835992567,28.320042239116855,6533000,28.940031051635742
2015-01-20,28.710247039794922,29.13079935272032,28.48479474669779,29.104783591031172,5662800,28.710247039794922
2015-01-21,28.619205474853516,28.970386899081962,28.536828278438538,28.649554445986965,6088400,28.619205474853516
2015-01-22,29.26519775390625,29.369250864183737,28.619196537074945,28.8186330433521,5114000,29.26519775390625
2015-01-23,29.321571350097656,29.46030999071358,29.139477504499904,29.312901632217333,4291800,29.321571350097656
2015-01-26,29.542678833007812,29.5903705373248,29.16114850626106,29.200167187362684,5423200,29.542678833007812
2015-01-27,29.590368270874023,29.772462050979293,29.22618071066349,29.325897315478265,5990600,29.590368270874023
2015-01-28,29.16548728942871,30.071626537006534,29.13947483038479,29.815825227845306,6187400,29.16548728942871
2015-01-29,29.31288719177246,29.334566437478557,28.822967332026412,29.148136170886964,5677200,29.31288719177246
2015-01-30,28.588855743408203,29.20017166220699,28.562839977564437,29.065769551874638,6132400,28.588855743408203
2015-02-02,28.558504104614258,28.69290620238826,27.873480772353734,28.575846844293057,6823800,28.558504104614258
2015-02-03,29.178491592407227,29.221846785632877,28.649549634802327,28.65821935033177,5001000,29.178491592407227
2015-02-04,29.425613403320312,29.568685178927073,29.048416358311517,29.221840401112864,7275000,29.425613403320312
2015-02-05,29.672758102416992,29.763805031303658,29.451642242097748,29.60338712357553,5529600,29.672758102416992
