Price,Close,High,Low,Open,Volume,Adj Close
Ticker,AMT,AMT,AMT,AMT,AMT,
Date,,,,,,
2015-01-02,78.54690551757812,78.73604657448176,77.94009449437262,78.14499429977089,1462700,78.54690551757812
2015-01-05,77.41207885742188,78.5547773636255,77.19141432062612,78.5547773636255,2124700,77.41207885742188
2015-01-06,77.20718383789062,77.95584759326955,77.17566033069124,77.4672482629148,2329500,77.20718383789062
2015-01-07,78.0188980102539,78.28683881439278,77.27023422222402,77.67214542843233,1854900,78.0188980102539
2015-01-08,78.743896484375,78.96455496412622,78.27893840382673,78.46807338468598,2214800,78.743896484375
2015-01-09,78.34201049804688,79.01186852973207,78.00314029201866,78.83849223653235,1323700,78.34201049804688
2015-01-12,78.00312805175781,78.67298597832881,77.97948091435482,78.531133216379,1489000,78.00312805175781
2015-01-13,77.13624572753906,78.58629683239029,76.6476464523937,78.45232645130163,2068800,77.13624572753906
2015-01-14,76.64765930175781,77.18354692844325,76.45064188036604,76.74222381602937,2365500,76.64765930175781
2015-01-15,75.8753433227539,77.52241198264444,75.8122963090991,76.94711850490907,3059400,75.8753433227539
2015-01-16,76.77373504638672,76.87618793712149,75.55223083661181,75.85169510473541,2435100,76.77373504638672
2015-01-20,76.54520416259766,77.23082693354651,75.76501688013475,77.23082693354651,2011300,76.54520416259766
2015-01-21,76.2457275390625,76.9234678204092,76.08811603700237,76.29300978718186,1907700,76.2457275390625
2015-01-22,77.88491821289062,77.96372396857248,76.44274943518704,76.65552557677742,4187100,77.88491821289062
2015-01-23,78.49171447753906,79.09064893128628,77.89278002379184,78.12920325915046,2589800,78.49171447753906
2015-01-26,80.1939468383789,80.28851132193421,78.3577436244405,78.98031919531418,3049500,80.1939468383789
2015-01-27,79.11431884765625,79.87874743938742,78.85425439660433,79.4610714490588,2019300,79.11431884765625
2015-01-28,77.92430877685547,79.97329425480619,77.87702653159272,79.35859500392516,2129800,77.92430877685547
2015-01-29,77.56182098388672,78.08982625726688,76.94712755965372,77.80612668742421,1957700,77.56182098388672
2015-01-30,76.40335083007812,77.55393782012636,76.33242744695568,76.95500319739476,1990700,76.40335083007812
2015-02-02,77.11260986328125,77.27810375929667,75.39461787905742,76.40334601429086,1918300,77.11260986328125
2015-02-03,78.08983612060547,78.14500678038472,76.9313785276493,77.02594305870946,1669300,78.08983612060547
2015-02-04,77.11260986328125,78.27107314788321,76.96288072640668,77.92432059671148,1697200,77.11260986328125
2015-02-05,78.48384094238281,79.01185209250846,77.3647836622534,77.45935416955052,1900600,78.48384094238281
2015-02-06,75.44193267822266,77.97163628561736,75.095180005092,77.91647163420986,5384300,75.44193267822266
2015-02-09,76.20633697509766,76.93924203073176,75.33157913409906,75.37886740421696,2811500,76.20633697509766
2015-02-10,75.9462661743164,76.79737673536607,74.96905558432509,76.57671821907564,2965400,75.9462661743164
2015-02-11,75.62316131591797,76.19845479392181,74.68535652797105,76.11964302056944,2444900,75.62316131591797
2015-02-12,75.63103485107422,76.24572813137472,75.4418998446341,75.87533448491328,2101100,75.63103485107422
2015-02-13,75.96989440917969,76.30876450526937,75.26063071823705,75.61525955746207,1748900,75.96989440917969
2015-02-17,75.82804107666016,76.63975162285196,75.71771183809967,76.01717605526491,3051300,75.82804107666016
2015-02-18,75.81230163574219,76.2221012407972,75.24489651046494,75.74926063015221,2430000,75.81230163574219
2015-02-19,75.07152557373047,75.80443067689997,75.01636093209385,75.80443067689997,1731700,75.07152557373047
2015-02-20,76.0723648071289,76.12752944390914,75.0557542043266,75.10304247334857,3039000,76.0723648071289
2015-02-23,76.70282745361328,76.86832137366562,75.87535184085675,76.07236927127546,2621200,76.70282745361328
2015-02-24,74.59078979492188,76.16692901504703,74.11794923138312,75.19760074917272,6782100,74.59078979492188
2015-02-25,77.11260986328125,77.90067947049413,74.37800736425353,74.38588974382397,6038300,77.11260986328125
2015-02-26,77.92430877685547,79.43740676268713,76.77372804634841,76.88405729362354,18726300,77.92430877685547
2015-02-27,78.12923431396484,78.57055144872355,77.782481700943,78.3341341318864,4150600,78.12923431396484
2015-03-02,78.33412170410156,78.72027413575198,77.82975762653946,78.12922191868756,2911100,78.33412170410156
2015-03-03,77.45147705078125,78.38928177123029,77.34903017028854,78.26318775293736,3117900,77.45147705078125
2015-03-04,77.67215728759766,77.96374527705836,76.98654041203456,77.49878097021536,3103100,77.67215728759766
2015-03-05,78.20802307128906,78.46808747447578,77.52240638787971,77.56180625919988,2153100,78.20802307128906
2015-03-06,76.13540649414062,77.37267555744619,75.81229506383764,77.37267555744619,3799300,76.13540649414062
2015-03-09,76.11178588867188,76.79740279515524,75.94629194529672,76.44277377542215,2366300,76.11178588867188
2015-03-10,74.5277328491211,75.8359311134489,74.48045060281778,75.6073902354943,2641500,74.5277328491211
2015-03-11,74.57501983642578,74.92177236467614,74.2676731909288,74.48045533780736,2146700,74.57501983642578
2015-03-12,75.86747741699219,75.88324218007617,74.86663141099582,75.26066631315896,2231900,75.86747741699219
2015-03-13,74.26766967773438,75.88321459430348,73.99184654898906,75.82804996855442,2510900,74.26766967773438
2015-03-16,74.55924987792969,74.86659647720512,74.11005053956616,74.6538203748193,2881500,74.55924987792969
2015-03-17,74.1731185913086,74.7720472041356,73.96033641603255,74.4331770097097,2764400,74.1731185913086
2015-03-18,75.2685317993164,75.63892548620746,73.45596925123027,74.15735073864325,3493200,75.2685317993164
2015-03-19,74.54350280761719,75.3552195703907,74.52774406064316,75.26064905106428,2758100,74.54350280761719
2015-03-20,76.98654174804688,77.04958276342002,74.38590896717234,74.63020868454397,3581200,76.98654174804688
2015-03-23,76.94711303710938,77.47511821083695,76.71857213822123,77.01016004628411,1888400,76.94711303710938
2015-03-24,76.56883239746094,77.23869024276748,76.56095001928287,77.04954924145115,2271900,76.56883239746094
2015-03-25,75.23700714111328,76.74221697996789,75.23700714111328,76.54519957612608,1827400,75.23700714111328
2015-03-26,75.02421569824219,75.56798558958495,74.55925756868317,74.56713994736019,1475300,75.02421569824219
2015-03-27,75.68624114990234,75.94630568475259,75.32372968276113,75.49710603932796,2380100,75.68624114990234
2015-03-30,75.78076934814453,76.23784510880809,75.43401682885396,76.10387473089797,2564900,75.78076934814453
2015-03-31,74.19674682617188,76.1432795108524,74.19674682617188,75.50493910844112,4335500,74.19674682617188
2015-04-01,76.0171890258789,76.63188232059727,75.3473311024677,75.85957751889754,3388900,76.0171890258789
2015-04-02,76.26937866210938,76.67129586129586,75.96991436393772,76.09600237961739,1526900,76.26937866210938
2015-04-06,77.2623519897461,77.35692251564956,76.04872396354358,76.19845912643376,2603800,77.2623519897461
2015-04-07,76.34033203125,77.73521308415319,76.33244964889006,77.26237235499089,2338400,76.34033203125
2015-04-08,76.40363311767578,77.22679534078605,76.15035289815545,76.51444283629863,1344300,76.40363311767578
2015-04-09,75.46173095703125,76.46694098853865,75.36675466589243,76.20574411055557,1736300,75.46173095703125
2015-04-10,75.24805450439453,75.9445737165695,75.20056634226468,75.62797791746674,1468900,75.24805450439453
2015-04-13,75.01848602294922,75.81790396044454,75.01848602294922,75.19261726068831,1645600,75.01848602294922
2015-04-14,74.79688262939453,75.30344304453124,74.31406629017417,75.03433546591083,2372800,74.79688262939453
2015-04-15,75.32718658447266,76.43528974920339,75.263865023362,75.98413419397373,2404200,75.32718658447266
2015-04-16,76.58566284179688,76.72813330871774,74.75729084319985,74.8522731673722,2774600,76.58566284179688
2015-04-17,76.06327056884766,76.41944976228666,75.44590054663058,76.17408026315967,2320900,76.06327056884766
2015-04-20,75.85747528076172,76.37986899316508,75.59628446323522,76.09492806615873,2222600,75.85747528076172
2015-04-21,75.17680358886719,76.14243019817376,75.0580771743539,75.85748921881238,2150300,75.17680358886719
2015-04-22,75.92081451416016,76.01579685817978,75.08182494402156,75.17680728804118,1836500,75.92081451416016
2015-04-23,76.01581573486328,76.33241758820581,75.40635611041023,75.81794033135895,1335600,76.01581573486328
2015-04-24,75.44591522216797,76.33239898777599,75.41425444068089,75.92873157216165,2210700,75.44591522216797
2015-04-27,75.34302520751953,76.0078835291576,75.20846537117929,75.73085922847507,1884700,75.34302520751953
2015-04-28,75.7941665649414,75.80999393400472,75.0897308874469,75.14513573718213,1651600,75.7941665649414
2015-04-29,74.01326751708984,75.68333527527103,74.00535081547872,75.28758473615083,3132900,74.01326751708984
2015-04-30,74.82061767578125,76.64107309957198,74.47235516790023,76.28489388778209,4172000,74.82061767578125
2015-05-01,73.98954010009766,75.07389295653734,73.69668246132707,74.91559512073859,3110500,73.98954010009766
2015-05-04,74.90766143798828,74.994727039545,73.83121949026344,73.96577322406054,2479400,74.90766143798828
2015-05-05,73.60962677001953,75.17680212601167,73.49881706227704,74.91560522690028,3092800,73.60962677001953
2015-05-06,73.49881744384766,74.34572366523412,73.00808442224312,73.65711530182269,3275800,73.49881744384766
2015-05-07,74.1082763671875,74.42487814542848,73.33260835110757,73.54631107918117,1913700,74.1082763671875
2015-05-08,75.15304565429688,75.32717690563872,74.46444339139582,74.99474781053645,2055800,75.15304565429688
2015-05-11,74.12410736083984,75.0739066259216,73.71252325094169,74.71773341118505,2369100,74.12410736083984
2015-05-12,74.08451843261719,74.29031045578066,72.89726651530385,73.65710701774333,2170800,74.08451843261719
2015-05-13,73.5621337890625,74.69398090552949,73.22178798372835,74.32989102704947,3154800,73.5621337890625
2015-05-14,75.04222869873047,75.07388947215583,73.7441671816661,73.8945543457678,2016800,75.04222869873047
2015-05-15,75.5962905883789,75.62795136490881,74.472354156932,74.81269995628392,2565300,75.5962905883789
2015-05-18,75.35091400146484,75.77832538645401,75.05014571069844,75.26384838385547,1568000,75.35091400146484
