Price,Close,High,Low,Open,Volume,Adj Close
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,
Date,,,,,,
2015-01-02,24.320425033569336,24.789794015599888,23.87997390028452,24.778670852228824,212818400,24.320425033569336
2015-01-05,23.635286331176758,24.16916607950061,23.448429352699723,24.089084032394183,257142000,23.635286331176758
2015-01-06,23.637510299682617,23.89777609314269,23.27491613036746,23.699795956528767,263188400,23.637510299682617
2015-01-07,23.968955993652344,24.069057683208676,23.735383121812127,23.846607975610976,160423600,23.968955993652344
2015-01-08,24.88990592956543,24.947743347990343,24.18029058311087,24.29819039298089,237458000,24.88990592956543
2015-01-09,24.916597366333008,25.192434585486712,24.51618713114462,25.063413321130795,214798000,24.916597366333008
2015-01-12,24.302637100219727,25.054516703419324,24.202535383704063,25.04784348193922,198603200,24.302637100219727
2015-01-13,24.518409729003906,25.092330444797703,24.227001123216635,24.78757370102578,268367600,24.518409729003906
2015-01-14,24.424978256225586,24.57846739841031,24.135792961237534,24.255916005440728,195826400,24.424978256225586
2015-01-15,23.7620792388916,24.48281586305077,23.72648816588898,24.469469422819376,240056000,23.7620792388916
2015-01-16,23.577449798583984,23.931145802676742,23.40171428294956,23.808797754717016,314053200,23.577449798583984
2015-01-20,24.184738159179688,24.240350599134697,23.690899420834086,23.988981284357585,199599600,24.184738159179688
2015-01-21,24.369367599487305,24.705265456038767,24.08463053117008,24.235896409243704,194303600,24.369367599487305
2015-01-22,25.003345489501953,25.018916899912004,24.407180252557072,24.52730328878736,215185600,25.003345489501953
2015-01-23,25.13237190246582,25.30365745231713,24.80981876719715,24.981106014205256,185859200,25.13237190246582
2015-01-26,25.1590633392334,25.43935046549932,25.092329440607884,25.301431026222534,222460000,25.1590633392334
2015-01-27,24.278167724609375,25.021150837785946,24.253698114174526,25.007802697539717,382274800,24.278167724609375
2015-01-28,25.650686264038086,26.275771365100383,25.650686264038086,26.166769739578537,585908400,25.650686264038086
2015-01-29,26.44927978515625,26.51379042648761,25.706296620475385,25.875358932338358,337745600,26.44927978515625
2015-01-30,26.062217712402344,26.693974289279854,25.993257124754823,26.338054971520894,334982000,26.062217712402344
2015-02-02,26.38921356201172,26.50933663217492,25.821967710701898,26.260193995235177,250956400,26.38921356201172
2015-02-03,26.39366912841797,26.491545886421424,26.162321132592673,26.36030131896251,207662800,26.39366912841797
2015-02-04,26.596088409423828,26.807416665129097,26.31802625493535,26.360292245507747,280598800,26.596088409423828
2015-02-05,26.785919189453125,26.850684413148844,26.631822563975213,26.803784106725747,168984800,26.785919189453125
2015-02-06,26.560365676879883,26.855158197673102,26.45316762211177,26.803792072629882,174826400,26.560365676879883
2015-02-09,26.736791610717773,26.76358984334251,26.448698683016357,26.475498619496165,155559200,26.736791610717773
2015-02-10,27.250446319580078,27.279480012235624,26.835058348126257,26.83729039844191,248034000,27.250446319580078
2015-02-11,27.889156341552734,27.89808965202265,27.357637147503237,27.417934863356745,294247200,27.889156341552734
2015-02-12,28.24201011657715,28.46980523906921,28.043248674633684,28.152678729400936,297898000,28.24201011657715
2015-02-13,28.380483627319336,28.42514848436464,28.061124958265673,28.42514848436464,217088800,28.380483627319336
2015-02-17,28.54798126220703,28.782476036653325,28.34475223050622,28.472048955642872,252609600,28.54798126220703
2015-02-18,28.746734619140625,28.760133732552173,28.463107556995,28.50330660108435,179566800,28.746734619140625
2015-02-19,28.68643569946289,28.81596614420728,28.659637472174214,28.69313525628506,149449600,28.68643569946289
2015-02-20,28.92093849182129,28.92093849182129,28.59711399333912,28.724409016235786,195793600,28.92093849182129
2015-02-23,29.702571868896484,29.702571868896484,28.956658475903648,29.037056551105255,283896400,29.702571868896484
2015-02-24,29.5172176361084,29.836577975147815,29.293889966856423,29.68918089559116,276912400,29.5172176361084
2015-02-25,28.762367248535156,29.38992082288073,28.619437685343005,29.38098580834458,298846800,28.762367248535156
2015-02-26,29.12639617919922,29.226892955598142,28.275518247199624,28.762370963301535,365150000,29.12639617919922
2015-02-27,28.688676834106445,29.15989840086983,28.63954446921471,29.03259998063847,248059200,28.688676834106445
2015-03-02,28.82937240600586,29.095132918211306,28.652945019761663,28.86510565639036,192386800,28.82937240600586
2015-03-03,28.889665603637695,28.92539884630844,28.606038527466733,28.800335904670415,151265200,28.889665603637695
2015-03-04,28.70653533935547,28.934330502130326,28.657406390236957,28.831601688914912,126665200,28.70653533935547
2015-03-05,28.23084831237793,28.753434181792876,28.085685002922208,28.71546889121583,226068400,28.23084831237793
2015-03-06,28.273283004760742,28.89189990804343,28.19735241394222,28.675271793047767,291368400,28.273283004760742
2015-03-09,28.393878936767578,28.9365669298524,27.929356988814586,28.577007552268586,354114000,28.393878936767578
2015-03-10,27.806529998779297,28.41174780896457,27.647967549957766,28.23085293284585,275426400,27.806529998779297
2015-03-11,27.299577713012695,27.864596524336754,27.270545725249434,27.860130720009767,275756000,27.299577713012695
2015-03-12,27.793127059936523,27.89362553089279,27.163343116592372,27.315205996029857,193450800,27.793127059936523
2015-03-13,27.601064682006836,28.005288905234814,27.375504972178575,27.781961245231113,207309200,27.601064682006836
2015-03-16,27.9047908782959,27.9047908782959,27.440270633053817,27.665830346457884,143497200,27.9047908782959
2015-03-17,28.371545791625977,28.434077263061518,28.061120484246096,28.11695239857852,204092400,28.371545791625977
2015-03-18,28.69090461730957,28.845001247215315,28.221916874295566,28.36261268604332,261083600,28.69090461730957
2015-03-19,28.47427749633789,28.865100912954293,28.45194507044507,28.75343707963532,183238000,28.47427749633789
2015-03-20,28.116960525512695,28.67527812635838,27.951698488400687,28.64178033116056,274780400,28.116960525512695
2015-03-23,28.40951156616211,28.552441132968255,28.255414934758203,28.38941289451195,150838800,28.40951156616211
2015-03-24,28.29338264465332,28.59487295012784,28.264348957509863,28.413979789156055,131369200,28.29338264465332
2015-03-25,27.554168701171875,28.322416469959414,27.554168701171875,28.25988499182182,206620800,27.554168701171875
2015-03-26,27.746227264404297,27.88915682669982,27.379970048040168,27.415703290541437,190291600,27.746227264404297
2015-03-27,27.525135040283203,27.848959476862227,27.449204451125873,27.819927493452933,158184800,27.525135040283203
2015-03-30,28.221920013427734,28.22861957132451,27.69263278946705,27.703799855198355,188398800,28.221920013427734
2015-03-31,27.788663864135742,28.248718349198064,27.773030994367268,28.159386934583193,168362400,27.788663864135742
2015-04-01,27.74846649169922,27.942762202453487,27.49163929808752,27.87576321147474,162485600,27.74846649169922
2015-04-02,27.98741912841797,28.04101728369725,27.735059514450654,27.922653909855462,128880400,27.98741912841797
2015-04-06,28.44078254699707,28.47651579721537,27.766333635750584,27.79759937776402,148776000,28.44078254699707
2015-04-07,28.141521453857422,28.612741291445364,28.13482189606946,28.505544959128052,140049200,28.141521453857422
2015-04-08,28.049955368041992,28.228618187856657,27.90925954754002,28.10578728625221,149316800,28.049955368041992
2015-04-09,28.26435089111328,28.26881839891246,27.840029658360844,28.105788441342266,129936000,28.26435089111328
2015-04-10,28.384950637817383,28.409516821392867,27.974028483200485,28.128123439254246,160752000,28.384950637817383
2015-04-13,28.329111099243164,28.713236620663952,28.2755129421435,28.66856836601396,145460400,28.329111099243164
2015-04-14,28.20629119873047,28.427385160384304,28.11919352584092,28.362619918312927,102098400,28.20629119873047
2015-04-15,28.3134765625,28.391640891963274,28.141515037680797,28.23084643014794,115881600,28.3134765625
2015-04-16,28.177257537841797,28.3849523820164,28.163858420106422,28.20182372292682,113476000,28.177257537841797
2015-04-17,27.86012840270996,28.17055374519729,27.795363170297176,28.038791230321443,207828000,27.86012840270996
2015-04-20,28.496612548828125,28.612742196487645,27.953926200723096,28.043257616383126,188217200,28.496612548828125
2015-04-21,28.34251594543457,28.630607145708005,28.288916076860733,28.608276422917974,129740400,28.34251594543457
2015-04-22,28.724411010742188,28.78024294220932,28.210758263557782,28.360387430964412,150618000,28.724411010742188
2015-04-23,28.958898544311523,29.126394296720928,28.61720748201312,28.652940727044147,183083600,28.958898544311523
2015-04-24,29.095123291015625,29.17328932440381,28.860628598560265,29.142023592590373,178103600,29.095123291015625
2015-04-27,29.624414443969727,29.731614180501488,29.289422934655136,29.548483853042118,387816800,29.624414443969727
2015-04-28,29.157657623291016,30.046500721757408,28.936565429325913,30.028637508428723,475696000,29.157657623291016
2015-04-29,28.728870391845703,29.38768631523267,28.652939804382193,29.068329393289822,253544400,28.728870391845703
2015-04-30,27.94945526123047,28.72886826934814,27.822158571057354,28.72886826934814,332781600,27.94945526123047
2015-05-01,28.79810333251953,29.06163176398269,27.982958672716148,28.161619792405876,234050400,28.79810333251953
2015-05-04,28.74227523803711,29.15990036778687,28.6440105016254,28.920938085357456,203953200,28.74227523803711
2015-05-05,28.094621658325195,28.686438622653633,28.090154150752014,28.619439639895173,197085600,28.094621658325195
2015-05-06,27.918190002441406,28.306779636346235,27.549699039185473,28.264346837614443,288564000,27.918190002441406
2015-05-07,28.09087371826172,28.27476727952215,27.812789436572668,27.98098482959033,175763600,28.09087371826172
2015-05-08,28.62013053894043,28.62013053894043,28.281496646737725,28.409325085242145,222201600,28.62013053894043
2015-05-11,28.328590393066406,28.606672974255993,28.173850078151617,28.568549094369533,168143200,28.328590393066406
2015-05-12,28.227676391601562,28.45417831798715,27.992202126816753,28.167125084212447,192640000,28.227676391601562
2015-05-13,28.259069442749023,28.523696932639684,28.22767310589522,28.29046577960283,138776800,28.259069442749023
2015-05-14,28.918394088745117,28.918394088745117,28.51696925361795,28.57303438501216,180814000,28.918394088745117
2015-05-15,28.878034591674805,29.039502476024015,28.75244921983536,28.945313447144432,152832000,28.878034591674805
